elapsed_ms,exg,label
22514,30798,rest
22534,29816,rest
22554,29743,rest
22574,29362,rest
22594,29186,rest
22614,29904,rest
22634,29333,rest
22654,29743,rest
22674,30315,rest
22694,28659,rest
22714,29860,rest
22734,29611,rest
22754,29508,rest
22777,30227,rest
22798,29962,rest
22818,30725,rest
22838,29538,rest
22858,29669,rest
22878,29201,rest
22898,29787,rest
22918,30022,rest
22938,29845,rest
22958,29875,rest
22978,29640,rest
22998,29289,rest
23018,29450,rest
23038,29962,rest
23058,29904,rest
23078,29699,rest
23098,29640,rest
23118,30007,rest
23138,29142,rest
23158,29127,rest
23178,29274,rest
23198,29699,rest
23218,29772,rest
23238,29626,rest
23258,29333,rest
23278,29464,rest
23298,29962,rest
23318,28629,rest
23338,29318,rest
23358,28761,blink
23378,29069,blink
23398,28292,blink
23418,27970,blink
23438,17435,blink
23458,12747,blink
23479,16717,blink
23500,24249,blink
23521,28893,blink
23541,31809,blink
23561,33186,blink
23581,33626,rest
23601,33186,rest
23621,32776,rest
23641,32717,rest
23661,32542,rest
23681,32498,rest
23701,31838,rest
23721,32029,rest
23741,31062,rest
23761,30945,rest
23781,30989,rest
23801,31135,rest
23821,30813,rest
23841,30227,rest
23861,30271,rest
23881,31912,rest
23901,33640,rest
23921,32190,rest
23941,31457,rest
23961,30798,rest
23984,29552,rest
24005,30256,rest
24025,31106,rest
24045,28981,rest
24065,28600,rest
24085,28468,rest
24105,28278,rest
24125,27721,rest
24145,27750,blink
24165,19882,blink
24185,9201,blink
24205,7985,blink
24225,12615,blink
24245,20717,blink
24266,28761,blink
24287,33963,blink
24308,36249,blink
24328,36468,blink
24348,35487,blink
24368,35545,rest
24388,35340,rest
24408,34447,rest
24428,34227,rest
24448,33464,rest
24468,33054,rest
24488,32483,rest
24511,31721,rest
24579,31340,rest
24600,30593,rest
24620,31194,rest
24640,30813,rest
24660,29948,rest
24680,30256,rest
24700,30344,rest
24720,29611,rest
24740,29655,rest
24760,29464,rest
24780,28849,rest
24800,29948,rest
24820,29084,rest
24840,28791,rest
24860,28966,rest
24880,29025,rest
24900,29142,rest
24920,28644,rest
24940,31633,rest
24960,29494,rest
24980,28732,rest
25000,29157,rest
25020,28996,rest
25040,28629,rest
25060,28629,rest
25080,29040,rest
25100,29289,rest
25120,29054,rest
25140,28937,rest
25160,29303,rest
25180,29230,rest
25200,29538,rest
25220,29420,blink
25277,7325,blink
25298,8937,blink
25318,14636,blink
25338,21757,blink
25358,29259,blink
25379,34359,blink
25400,37333,blink
25421,41919,blink
25441,37171,blink
25461,36703,blink
25481,34168,rest
25501,33494,rest
25521,33669,rest
25541,33069,rest
25561,32146,rest
25581,31780,rest
25601,31838,rest
25621,31252,rest
25641,30725,rest
25661,30344,rest
25681,30095,rest
25701,29728,rest
25721,29303,rest
25741,29523,rest
25761,29201,rest
25781,29611,rest
25801,29098,rest
25821,28966,rest
25841,29713,rest
25861,28659,rest
25881,29406,rest
25901,28776,rest
25921,28380,rest
25941,28380,rest
25961,28849,rest
25981,27135,blink
26001,24468,blink
26021,13962,blink
26041,8512,blink
26061,10065,blink
26081,16937,blink
26101,25010,blink
26122,31355,blink
26143,35633,blink
26163,36512,blink
26183,36732,blink
26203,36937,rest
26223,35956,rest
26243,34417,rest
26263,33538,rest
26283,33875,rest
26303,32483,rest
26323,34095,rest
26343,30769,rest
26363,32263,rest
26383,30740,rest
26403,31370,rest
26423,29948,rest
26443,30696,rest
26463,29523,rest
26486,29274,rest
26507,28864,rest
26527,29464,rest
26547,29025,rest
26567,29655,rest
26587,28908,rest
26607,29508,rest
26627,27956,rest
26647,29333,rest
26667,28527,rest
26687,29626,rest
26707,28556,rest
26727,29113,rest
26747,28615,rest
26767,29215,rest
26787,29069,rest
26807,28615,rest
26827,28717,rest
26847,29626,rest
26867,29494,rest
26887,29259,rest
26907,30095,rest
26927,30417,rest
26947,29757,rest
26967,28776,rest
26987,29435,rest
27007,28805,rest
27027,29010,rest
27047,29186,blink
27067,27311,blink
27087,26197,blink
27107,15077,blink
27127,11061,blink
27147,17538,blink
27168,26637,blink
27189,32000,blink
27210,34989,blink
27230,36102,blink
27250,35941,blink
27270,35355,rest
27290,34549,rest
27310,34198,rest
27330,32864,rest
27350,32834,rest
27370,32249,rest
27390,32761,rest
27410,30388,rest
27430,30476,rest
27450,28937,rest
27470,29772,rest
27490,28644,rest
27510,29171,rest
27530,29538,rest
27550,29025,rest
27570,28571,rest
27590,28864,rest
27610,28805,rest
27630,29318,rest
27650,29230,rest
27670,28688,rest
27693,29494,rest
27714,29816,rest
27734,29274,rest
27754,28117,rest
27774,30095,rest
27794,22329,rest
27814,13669,blink
27834,14827,blink
27854,15882,blink
27874,21684,blink
27894,28175,blink
27914,33259,blink
27935,36410,blink
27956,35794,blink
27977,35047,blink
27997,37993,blink
28017,35355,blink
28037,32615,rest
28057,32190,rest
28077,32292,rest
28097,33245,rest
28117,30315,rest
28137,30300,rest
28157,30432,rest
28177,30007,rest
28197,29464,rest
28217,29420,rest
28237,29084,rest
28257,29127,rest
28277,29215,rest
28297,29435,rest
28317,28498,rest
28337,28952,rest
28357,28937,rest
28377,30710,rest
28397,28468,rest
28417,28805,rest
28437,28600,rest
28457,27970,rest
28477,28878,rest
28497,27853,rest
28517,31355,rest
28537,27970,rest
28557,28512,rest
28577,28454,rest
28597,28322,rest
28621,27897,rest
28684,28571,rest
28705,28805,rest
28725,28747,rest
28745,28747,rest
28765,28278,rest
28785,27794,rest
28805,27399,blink
28825,24952,blink
28845,13582,blink
28865,5655,blink
28885,7707,blink
28905,13962,blink
28926,24278,blink
28947,31809,blink
