elapsed_ms,exg,label
50359,32849,blink
50379,31252,blink
50399,32014,blink
50419,30989,blink
50439,31252,blink
50459,31238,blink
50479,30447,blink
50499,31165,blink
50519,30124,blink
50539,30535,blink
50559,30842,blink
50579,30491,blink
50599,31267,blink
50619,30110,blink
50639,31062,blink
50659,30242,blink
50679,31179,blink
50699,29479,blink
50719,30315,blink
50739,30051,blink
50759,30300,blink
50779,29831,blink
50799,29069,blink
50819,21420,blink
50839,7383,blink
50859,6753,blink
50880,15121,blink
50901,26593,blink
50922,33934,blink
50942,37700,blink
50962,38740,blink
50982,38491,blink
51002,37875,blink
51022,36952,blink
51042,35604,blink
51062,34784,blink
51082,34183,blink
51102,34081,blink
51122,34740,blink
51142,33464,blink
51162,32966,blink
51182,32249,blink
51202,32351,blink
51222,31619,blink
51242,30886,blink
51262,30769,blink
51282,29523,blink
51302,31340,blink
51322,30403,blink
51345,29552,blink
51366,28893,blink
51386,28087,blink
51406,25845,blink
51426,14182,blink
51446,6197,blink
51466,8776,blink
51487,15853,blink
51508,25948,blink
51529,32937,blink
51549,37729,blink
51569,36483,blink
51589,36659,blink
51609,36498,blink
51629,35750,blink
51649,36366,blink
51669,35633,blink
51689,34886,blink
51709,34549,blink
51729,33054,blink
51749,33450,blink
51769,31238,blink
51789,31487,blink
51809,30710,blink
51829,31516,blink
51849,30315,blink
51869,29787,blink
51889,30110,blink
51909,29743,blink
51929,29420,blink
51949,29318,blink
51969,29494,blink
51989,29186,blink
52009,29640,blink
52029,29772,blink
52049,31311,blink
52069,29464,blink
52089,30872,blink
52109,29582,blink
52129,29757,blink
52149,30417,blink
52169,29611,blink
52189,28585,blink
52209,29669,blink
52229,28776,blink
52249,28717,blink
52269,31135,blink
52289,29538,blink
52309,25889,blink
52329,14270,blink
52349,8278,blink
52370,10827,blink
52391,21523,blink
52411,29098,blink
52431,33861,blink
52451,36234,blink
52471,36878,blink
52491,36219,blink
52511,36190,blink
52531,35589,blink
52551,35633,blink
52574,34959,blink
52595,32454,blink
52616,35106,blink
52636,31560,blink
52656,32673,blink
52676,32161,blink
52696,31663,blink
52716,31853,blink
52736,32175,blink
52756,31428,blink
52776,30403,blink
52796,30227,blink
52816,30476,blink
52836,30417,blink
52856,30374,blink
52876,30696,blink
52896,30212,blink
52916,29904,blink
52936,28043,blink
52956,18182,blink
52976,7677,blink
52996,8468,blink
53016,14900,blink
53036,23956,blink
53056,32512,blink
53077,37391,blink
53098,38388,blink
53119,38505,blink
53139,38124,blink
53159,37831,blink
53179,37744,blink
53199,36542,blink
53219,35501,blink
53239,35091,blink
53259,33831,blink
53279,33289,blink
53302,32527,blink
53366,30593,blink
53387,30359,blink
53407,30183,blink
53427,30403,blink
53447,30124,blink
53467,29845,blink
53487,29831,blink
53507,29259,blink
53527,29201,blink
53547,29318,blink
53567,28922,blink
53587,29362,blink
53607,29728,blink
53627,29127,blink
53647,28996,blink
53667,28820,blink
53687,29611,blink
53707,29098,blink
53727,28996,blink
53747,28483,blink
53767,28908,blink
53787,28366,blink
53807,25977,blink
53830,18578,blink
53851,6944,blink
53872,9318,blink
53893,17582,blink
53914,27340,blink
53934,34271,blink
53954,36527,blink
53974,37597,blink
53994,38549,blink
54015,37069,blink
54035,36688,blink
54055,36087,blink
54075,34681,blink
54095,34007,blink
54115,33523,blink
54135,34359,blink
54155,34124,blink
54175,33171,blink
54195,32776,blink
54215,32131,blink
54235,32322,blink
54255,31619,blink
54275,31750,blink
54295,31531,blink
54315,31428,blink
54335,31179,blink
54355,30256,blink
54375,30916,blink
54395,30198,blink
54415,30476,blink
54435,30198,blink
54455,30710,blink
54475,29508,blink
54495,29655,blink
54515,28439,blink
54535,24336,blink
54555,12175,blink
54575,9523,blink
54596,14006,blink
54617,23707,blink
54638,31824,blink
54658,35458,blink
54678,36556,blink
54698,36996,blink
